Date,Open,High,Low,Close,Difference,Shares Traded,Turnover (Rs. Cr),EHL,VHL,HL,N,HP,VHP,EHP,Status
28-Apr-14,6778.55,6786.25,6750.3,6761.25,17.3,118162668,6297.18,0,0,0,0,1,0,0,4
29-Apr-14,6769,6779.7,6708.65,6715.25,53.75,115511531,5459.34,0,0,0,0,0,1,0,5
30-Apr-14,6724.95,6780.15,6656.8,6696.4,28.55,161106871,7066.78,0,0,0,0,1,0,0,4
02-May-14,6709.95,6737.65,6689.5,6694.8,15.15,114275323,5030.42,0,0,0,0,1,0,0,4
05-May-14,6681.65,6741.05,6680.45,6699.35,-17.7,104989653,4881.32,0,0,1,0,0,0,0,2
06-May-14,6719.25,6743.45,6701.9,6715.3,3.95,88291413,4168.72,0,0,0,1,0,0,0,3
07-May-14,6708.6,6718.75,6642.9,6652.55,56.05,114099791,6513.29,0,0,0,0,0,1,0,5
08-May-14,6669.9,6688.4,6638.55,6659.85,10.05,101549745,5413.39,0,0,0,1,0,0,0,3
09-May-14,6654.15,6871.35,6652.15,6858.8,-204.65,166442779,8027.14,0,1,0,0,0,0,0,1
12-May-14,6863.4,7020.05,6862.9,7014.25,-150.85,157725090,8475.17,0,1,0,0,0,0,0,1
13-May-14,7080,7172.35,7067.15,7108.75,-28.75,232221733,10573.11,0,0,1,0,0,0,0,2
14-May-14,7112,7142.25,7080.9,7108.75,3.25,177204155,9395.8,0,0,0,1,0,0,0,3
15-May-14,7111.3,7152.55,7082.55,7123.15,-11.85,186848485,8947.95,0,0,0,1,0,0,0,3
16-May-14,7270.2,7563.5,7130.65,7203,67.2,393156741,21057.07,0,0,0,0,0,1,0,5
19-May-14,7276.85,7291.1,7193.55,7263.55,13.3,316246557,15228.6,0,0,0,1,0,0,0,3
20-May-14,7309.95,7353.65,7247.7,7275.5,34.45,255333095,11139.51,0,0,0,0,1,0,0,4
21-May-14,7274.85,7287.15,7206.7,7252.9,21.95,203137825,9544.12,0,0,0,0,1,0,0,4
22-May-14,7289.95,7319.55,7258.15,7276.4,13.55,240943899,10104.55,0,0,0,1,0,0,0,3
23-May-14,7306.5,7381,7293.9,7367.1,-60.6,259638086,12002.13,0,1,0,0,0,0,0,1
26-May-14,7428.75,7504,7269.05,7359.05,69.7,273236339,13203.73,0,0,0,0,0,1,0,5
27-May-14,7363.1,7372.95,7274.75,7318,45.1,168599276,7931.22,0,0,0,0,1,0,0,4
28-May-14,7324.95,7344.75,7302.6,7329.65,-4.7,175595609,8929.71,0,0,0,1,0,0,0,3
29-May-14,7316.6,7325.4,7224.4,7235.65,80.95,241115398,13385.17,0,0,0,0,0,1,0,5
30-May-14,7254.85,7272.5,7118.45,7229.95,24.9,312152571,13837.29,0,0,0,0,1,0,0,4
02-Jun-14,7264.05,7368.6,7239.5,7362.5,-98.45,169891181,7833.43,0,1,0,0,0,0,0,1
03-Jun-14,7375.35,7424.95,7342.15,7415.85,-40.5,234680218,10354.94,0,1,0,0,0,0,0,1
04-Jun-14,7417.55,7433.3,7391.35,7402.25,15.3,204592241,8913.89,0,0,0,0,1,0,0,4
05-Jun-14,7399.75,7484.7,7360.5,7474.1,-74.35,250660653,11574.51,0,1,0,0,0,0,0,1
06-Jun-14,7521.5,7592.7,7497.65,7583.4,-61.9,248397596,12322.96,0,1,0,0,0,0,0,1
09-Jun-14,7621.65,7673.7,7580.25,7654.6,-32.95,231879926,10866.56,0,0,1,0,0,0,0,2
10-Jun-14,7679.05,7683.2,7579.3,7656.4,22.65,188669182,9475.21,0,0,0,0,1,0,0,4
11-Jun-14,7672.4,7700.05,7589.05,7626.85,45.55,186182446,10472.71,0,0,0,0,1,0,0,4
12-Jun-14,7641.3,7658,7593.8,7649.9,-8.6,148207144,8187.49,0,0,0,1,0,0,0,3
13-Jun-14,7668.2,7678.5,7525.35,7542.1,126.1,174522339,11254.75,0,0,0,0,0,1,0,5
16-Jun-14,7534.8,7548.6,7487.55,7533.55,1.25,155377979,8449.27,0,0,0,1,0,0,0,3
17-Jun-14,7525.05,7637.6,7509.25,7631.7,-106.65,157961787,8704.2,0,1,0,0,0,0,0,1
18-Jun-14,7636.05,7663,7515.5,7558.2,77.85,165078941,8963.97,0,0,0,0,0,1,0,5
19-Jun-14,7580.05,7606.45,7502.55,7540.7,39.35,148852437,8115.36,0,0,0,0,1,0,0,4
20-Jun-14,7543.3,7560.55,7497.3,7511.45,31.85,124132217,6801.49,0,0,0,0,1,0,0,4
23-Jun-14,7514,7534.8,7441.6,7493.35,20.65,127404790,6543.64,0,0,0,0,1,0,0,4
24-Jun-14,7515.2,7593.35,7515.2,7580.2,-65,137002483,7146.44,0,1,0,0,0,0,0,1
25-Jun-14,7588.55,7589.25,7557.05,7569.25,19.3,114968325,6198.93,0,0,0,0,1,0,0,4
26-Jun-14,7554.1,7570.2,7481.3,7493.2,60.9,171676960,9190.64,0,0,0,0,0,1,0,5
27-Jun-14,7514.2,7538.75,7482.3,7508.8,5.4,126673395,6688.8,0,0,0,1,0,0,0,3
30-Jun-14,7534.05,7623.65,7531.6,7611.35,-77.3,152303166,7887.37,0,1,0,0,0,0,0,1
01-Jul-14,7629,7649.5,7618.15,7634.7,-5.7,139431498,6983.63,0,0,0,1,0,0,0,3
02-Jul-14,7683.05,7732.4,7677.3,7725.15,-42.1,136324329,7363.75,0,1,0,0,0,0,0,1
03-Jul-14,7734.35,7754.65,7706.8,7714.8,19.55,133755275,7320.09,0,0,0,0,1,0,0,4
04-Jul-14,7718.1,7758,7661.3,7751.6,-33.5,113070488,5863.82,0,0,1,0,0,0,0,2
07-Jul-14,7780.4,7792,7755.1,7787.15,-6.75,173926355,8925.04,0,0,0,1,0,0,0,3
08-Jul-14,7804.05,7808.85,7595.9,7623.2,180.85,180646306,9002.25,0,0,0,0,0,1,0,5
09-Jul-14,7637.95,7650.1,7551.65,7585,52.95,168348843,8176.28,0,0,0,0,0,1,0,5
10-Jul-14,7589.5,7731.05,7479.05,7567.75,21.75,258385778,11431.68,0,0,0,0,1,0,0,4
11-Jul-14,7584.1,7625.85,7447.2,7459.6,124.5,187592951,8983.29,0,0,0,0,0,1,0,5
14-Jul-14,7469,7478.45,7422.15,7454.15,14.85,135231220,6659.48,0,0,0,0,1,0,0,4
15-Jul-14,7491.3,7534.9,7459.15,7526.65,-35.35,122068670,6124.15,0,0,1,0,0,0,0,2
16-Jul-14,7564.15,7640.1,7532.45,7624.4,-60.25,167973291,8186.24,0,1,0,0,0,0,0,1
17-Jul-14,7612.7,7655.65,7612.7,7640.45,-27.75,141612002,6753.11,0,0,1,0,0,0,0,2
18-Jul-14,7630.25,7685,7595.5,7663.9,-33.65,134603073,6903.7,0,0,1,0,0,0,0,2
21-Jul-14,7701.65,7722.1,7674,7684.2,17.45,105401279,5794.45,0,0,0,0,1,0,0,4
22-Jul-14,7708.2,7773.85,7704.8,7767.85,-59.65,120081148,6494.69,0,1,0,0,0,0,0,1
23-Jul-14,7794.9,7809.2,7752.9,7795.75,-0.85,122119113,7062.52,0,0,0,1,0,0,0,3
24-Jul-14,7796.25,7835.65,7771.65,7830.6,-34.35,117608370,6271.45,0,0,1,0,0,0,0,2
25-Jul-14,7828.2,7840.95,7748.6,7790.45,37.75,153936037,7827.61,0,0,0,0,1,0,0,4
28-Jul-14,7792.9,7799.9,7722.65,7748.7,44.2,116534670,6107.78,0,0,0,0,1,0,0,4
30-Jul-14,7746.2,7798.7,7707.6,7791.4,-45.2,178110084,10175.5,0,1,0,0,0,0,0,1
31-Jul-14,7784.65,7791.85,7711.15,7721.3,63.35,208857257,11718.26,0,0,0,0,0,1,0,5
01-Aug-14,7662.5,7716.7,7593.9,7602.6,59.9,181070405,9796.7,0,0,0,0,0,1,0,5
04-Aug-14,7639.55,7694.8,7622.05,7683.65,-44.1,137040004,7495.07,0,1,0,0,0,0,0,1
05-Aug-14,7706.65,7752.45,7638.05,7746.55,-39.9,128238762,6772.55,0,0,1,0,0,0,0,2
06-Aug-14,7726.15,7740.95,7658.95,7672.05,54.1,116361342,6905.9,0,0,0,0,0,1,0,5
07-Aug-14,7651.15,7708.95,7630.4,7649.25,1.9,116792296,6030.02,0,0,0,1,0,0,0,3
08-Aug-14,7588.7,7592.45,7540.1,7568.55,20.15,118429659,6283.56,0,0,0,0,1,0,0,4
11-Aug-14,7619.85,7635.55,7598.6,7625.95,-6.1,106972573,5535.13,0,0,0,1,0,0,0,3
12-Aug-14,7688.8,7735.75,7654.8,7727.05,-38.25,120611660,6181.17,0,0,1,0,0,0,0,2
13-Aug-14,7717.3,7757.1,7695.7,7739.55,-22.25,154083920,8030.41,0,0,1,0,0,0,0,2
14-Aug-14,7756.15,7796.7,7739.1,7791.7,-35.55,127328105,6745.33,0,0,1,0,0,0,0,2
18-Aug-14,7785.25,7880.5,7779.2,7874.25,-89,126742201,6892.25,0,1,0,0,0,0,0,1
19-Aug-14,7901,7918.55,7881.15,7897.5,3.5,140615189,7928.8,0,0,0,1,0,0,0,3
20-Aug-14,7915.8,7922.7,7864.05,7875.3,40.5,117321408,6234.79,0,0,0,0,1,0,0,4
21-Aug-14,7875.35,7919.65,7855.95,7891.1,-15.75,115221672,7502.01,0,0,0,1,0,0,0,3
22-Aug-14,7904.55,7929.05,7900.05,7913.2,-8.65,104074858,7088.03,0,0,0,1,0,0,0,3
25-Aug-14,7931.75,7968.25,7897.95,7906.3,25.45,118465594,6152.32,0,0,0,0,1,0,0,4
26-Aug-14,7874.5,7915.45,7862.45,7904.75,-30.25,142829732,6735.18,0,0,1,0,0,0,0,2
27-Aug-14,7933.9,7946.85,7916.55,7936.05,-2.15,119961224,6261.16,0,0,0,1,0,0,0,3
28-Aug-14,7942.25,7967.8,7939.2,7954.35,-12.1,189698796,10417.14,0,0,0,1,0,0,0,3
01-Sep-14,7990.35,8035,7984,8027.7,-37.35,139328061,6944.65,0,0,1,0,0,0,0,2
02-Sep-14,8038.6,8101.95,8036.55,8083.05,-44.45,134897503,7143.64,0,1,0,0,0,0,0,1
03-Sep-14,8110.85,8141.9,8092.25,8114.6,-3.75,150726992,8444.29,0,0,0,1,0,0,0,3
04-Sep-14,8114.2,8114.8,8060.9,8095.95,18.25,141280504,6925.82,0,0,0,0,1,0,0,4
05-Sep-14,8099.9,8122.7,8049.85,8086.85,13.05,125981094,6559.7,0,0,0,1,0,0,0,3
08-Sep-14,8132.95,8180.2,8126.15,8173.9,-40.95,120694390,6623.08,0,1,0,0,0,0,0,1
09-Sep-14,8161.9,8174.55,8126.5,8152.95,8.95,104740540,5364.95,0,0,0,1,0,0,0,3
10-Sep-14,8135.55,8135.75,8082.1,8094.1,41.45,107064326,5561.6,0,0,0,0,1,0,0,4
11-Sep-14,8115.15,8127.95,8057.3,8085.7,29.45,122818159,6492.35,0,0,0,0,1,0,0,4
12-Sep-14,8087.05,8114.3,8071.6,8105.5,-18.45,111444349,6156.73,0,0,1,0,0,0,0,2
15-Sep-14,8070.35,8077.3,8030,8042,28.35,96502556,5387.06,0,0,0,0,1,0,0,4
16-Sep-14,8036.6,8044.9,7925.15,7932.9,103.7,127952551,6647.49,0,0,0,0,0,1,0,5
17-Sep-14,7971.5,7990.65,7936.95,7975.5,-4,123722390,6689.37,0,0,0,1,0,0,0,3
18-Sep-14,7950.65,8120.85,7939.7,8114.75,-164.1,116930309,6891.09,0,1,0,0,0,0,0,1
19-Sep-14,8129.4,8160.9,8105.35,8121.45,7.95,161284509,8957.42,0,0,0,1,0,0,0,3
22-Sep-14,8084.45,8159.9,8064.8,8146.3,-61.85,105507265,5710.43,0,1,0,0,0,0,0,1
23-Sep-14,8144.4,8159.75,8008.1,8017.55,126.85,140780912,7947.61,0,0,0,0,0,1,0,5
24-Sep-14,8015.55,8042.05,7950.05,8002.4,13.15,182208501,7981.87,0,0,0,1,0,0,0,3
25-Sep-14,8003.3,8019.3,7877.35,7911.85,91.45,231899016,11692.69,0,0,0,0,0,1,0,5
26-Sep-14,7885.85,7993.3,7841.8,7968.85,-83,147835866,8247.78,0,1,0,0,0,0,0,1
29-Sep-14,7978.45,7991.75,7934.7,7958.9,19.55,97267975,5089.35,0,0,0,0,1,0,0,4
30-Sep-14,7948.8,8030.9,7923.85,7964.8,-16,141142071,7467.66,0,0,1,0,0,0,0,2
01-Oct-14,7960.5,7977.5,7936.7,7945.55,14.95,112997913,5979.61,0,0,0,0,1,0,0,4
07-Oct-14,7897.4,7943.05,7842.7,7852.4,45,148199508,7982.75,0,0,0,0,1,0,0,4
08-Oct-14,7828.75,7869.9,7815.75,7842.7,-13.95,135914083,7408.61,0,0,0,1,0,0,0,3
09-Oct-14,7886.5,7972.35,7886.5,7960.55,-74.05,123767811,6797.45,0,1,0,0,0,0,0,1
10-Oct-14,7911,7924.05,7848.45,7859.95,51.05,142926893,8473.9,0,0,0,0,0,1,0,5
13-Oct-14,7831,7901.15,7796,7884.25,-53.25,118781369,6584.44,0,1,0,0,0,0,0,1
14-Oct-14,7923.25,7928,7825.45,7864,59.25,225472732,7709,0,0,0,0,0,1,0,5
16-Oct-14,7837.3,7893.9,7729.65,7748.2,89.1,213529479,9087.06,0,0,0,0,0,1,0,5
17-Oct-14,7733.75,7819.2,7723.85,7779.7,-45.95,177623196,9626.9,0,1,0,0,0,0,0,1
20-Oct-14,7896.95,7905.95,7856.95,7879.4,17.55,176171562,8357.41,0,0,0,0,1,0,0,4
21-Oct-14,7906.15,7936.6,7874.35,7927.75,-21.6,163403385,8432.94,0,0,1,0,0,0,0,2
22-Oct-14,7997.8,8005,7974.55,7995.9,1.9,151104463,7301.77,0,0,0,1,0,0,0,3
23-Oct-14,8027.7,8031.75,8008.85,8014.55,13.15,19640498,915.37,0,0,0,1,0,0,0,3
27-Oct-14,8064.35,8064.4,7985.65,7991.7,72.65,132824881,6511.8,0,0,0,0,0,1,0,5
28-Oct-14,8002.4,8037.8,7995.05,8027.6,-25.2,124058566,6993.84,0,0,1,0,0,0,0,2
29-Oct-14,8077.05,8097.95,8052.25,8090.45,-13.4,148313096,7406,0,0,0,1,0,0,0,3
30-Oct-14,8085.2,8181.55,8085.2,8169.2,-84,205666559,11023.46,0,1,0,0,0,0,0,1
31-Oct-14,8200.8,8330.75,8198.05,8322.2,-121.4,176165086,9450.53,0,1,0,0,0,0,0,1
03-Nov-14,8348.15,8350.6,8297.65,8324.15,24,141090166,7439.54,0,0,0,0,1,0,0,4
05-Nov-14,8351.25,8365.55,8323.5,8338.3,12.95,161614922,9021.74,0,0,0,1,0,0,0,3
07-Nov-14,8331.85,8360.35,8290.25,8337,-5.15,153433693,11379.2,0,0,0,1,0,0,0,3
10-Nov-14,8337.8,8383.05,8304.45,8344.25,-6.45,130749013,6932.28,0,0,0,1,0,0,0,3
11-Nov-14,8354.1,8378.7,8321.85,8362.65,-8.55,122010840,6559.73,0,0,0,1,0,0,0,3
12-Nov-14,8378.9,8415.05,8370.5,8383.3,-4.4,125243330,6535.31,0,0,0,1,0,0,0,3
13-Nov-14,8405.25,8408,8320.35,8357.85,47.4,127361048,6511.91,0,0,0,0,1,0,0,4
14-Nov-14,8360.7,8400.65,8346.8,8389.9,-29.2,146768580,7849.19,0,0,1,0,0,0,0,2
17-Nov-14,8378.4,8438.1,8349.1,8430.75,-52.35,113879138,7270.5,0,1,0,0,0,0,0,1
18-Nov-14,8441.25,8454.5,8407.25,8425.9,15.35,134678948,7323.18,0,0,0,0,1,0,0,4
19-Nov-14,8440.65,8455.65,8360.5,8382.3,58.35,125399132,6997.58,0,0,0,0,0,1,0,5
20-Nov-14,8406.5,8410.85,8353.15,8401.9,4.6,122775989,6218.34,0,0,0,1,0,0,0,3
21-Nov-14,8408.2,8489.8,8398.6,8477.35,-69.15,137015453,7889.99,0,1,0,0,0,0,0,1
24-Nov-14,8490.95,8534.65,8490.8,8530.15,-39.2,140657508,7180.3,0,0,1,0,0,0,0,2
25-Nov-14,8530.8,8535.35,8429.45,8463.1,67.7,271914173,12210.62,0,0,0,0,0,1,0,5
26-Nov-14,8450.3,8500.3,8438.65,8475.75,-25.45,151922494,7123.76,0,0,1,0,0,0,0,2
27-Nov-14,8477.8,8506.75,8456.35,8494.2,-16.4,194298604,9556.05,0,0,1,0,0,0,0,2
28-Nov-14,8516.8,8617,8516.25,8588.25,-71.45,197214619,10053.47,0,1,0,0,0,0,0,1
01-Dec-14,8605.1,8623,8545.15,8555.9,49.2,151990638,8565.14,0,0,0,0,0,1,0,5
02-Dec-14,8535.45,8560.2,8504.65,8524.7,10.75,137386984,6753.13,0,0,0,1,0,0,0,3
03-Dec-14,8528.7,8546.95,8508.35,8537.65,-8.95,153199341,7664.86,0,0,0,1,0,0,0,3
04-Dec-14,8582.4,8626.95,8526.4,8564.4,18,143477230,6687.99,0,0,0,0,1,0,0,4
05-Dec-14,8584.25,8588.35,8523.9,8538.3,45.95,143345553,6452.4,0,0,0,0,1,0,0,4
08-Dec-14,8538.65,8546.35,8432.25,8438.25,100.4,163819529,13929.39,0,0,0,0,0,1,0,5
09-Dec-14,8439.3,8444.5,8330.5,8340.7,98.6,146266705,7115.31,0,0,0,0,0,1,0,5
10-Dec-14,8318.05,8376.8,8317,8355.65,-37.6,136656345,6738.18,0,0,1,0,0,0,0,2
11-Dec-14,8338.85,8348.3,8272.4,8292.9,45.95,133862999,6718.85,0,0,0,0,1,0,0,4
12-Dec-14,8302,8321.9,8216.3,8224.1,77.9,138080911,6894.03,0,0,0,0,0,1,0,5
15-Dec-14,8160.75,8242.4,8152.5,8219.6,-58.85,137140608,6720.94,0,1,0,0,0,0,0,1
16-Dec-14,8172.6,8189.35,8052.6,8067.6,105,197337631,8920.29,0,0,0,0,0,1,0,5
17-Dec-14,8041.2,8082,7961.35,8029.8,11.4,216216145,9966.02,0,0,0,1,0,0,0,3
18-Dec-14,8138.9,8174.3,8084.9,8159.3,-20.4,162112021,7352.6,0,0,1,0,0,0,0,2
19-Dec-14,8230.45,8263.45,8208.6,8225.2,5.25,174796496,8246.76,0,0,0,1,0,0,0,3
22-Dec-14,8255,8330.95,8228.2,8324,-69,139159658,5745.04,0,1,0,0,0,0,0,1
23-Dec-14,8324.6,8364.75,8252.85,8267,57.6,132190368,5629.52,0,0,0,0,0,1,0,5
24-Dec-14,8272.05,8286.4,8155.25,8174.1,97.95,221905876,11229.76,0,0,0,0,0,1,0,5
26-Dec-14,8204.8,8234.55,8147.95,8200.7,4.1,75528707,2995.12,0,0,0,1,0,0,0,3
29-Dec-14,8214.7,8279.15,8214.7,8246.3,-31.6,82086035,3340.07,0,0,1,0,0,0,0,2
30-Dec-14,8260.3,8268.25,8220.55,8248.25,12.05,77695770,3460.46,0,0,0,1,0,0,0,3
31-Dec-14,8243.9,8291,8243.75,8282.7,-38.8,84532600,4221.32,0,0,1,0,0,0,0,2
01-Jan-15,8272.8,8294.7,8248.75,8284,-11.2,56560411,2321.88,0,0,0,1,0,0,0,3
02-Jan-15,8288.7,8410.6,8288.7,8395.45,-106.75,101887024,4715.72,0,1,0,0,0,0,0,1
05-Jan-15,8407.95,8445.6,8363.9,8378.4,29.55,118160545,5525.52,0,0,0,0,1,0,0,4
06-Jan-15,8325.3,8327.85,8111.35,8127.35,197.95,172799618,8089.19,0,0,0,0,0,1,0,5
07-Jan-15,8118.65,8151.2,8065.45,8102.1,16.55,164075424,7464.33,0,0,0,0,1,0,0,4
08-Jan-15,8191.4,8243.5,8167.3,8234.6,-43.2,143802802,8147.4,0,1,0,0,0,0,0,1
09-Jan-15,8285.45,8303.3,8190.8,8284.5,0.95,152612528,9305.95,0,0,0,1,0,0,0,3
12-Jan-15,8291.35,8332.6,8245.6,8323,-31.65,103153908,5437.76,0,0,1,0,0,0,0,2
13-Jan-15,8346.15,8356.65,8267.9,8299.4,46.75,129561892,6499.2,0,0,0,0,1,0,0,4
14-Jan-15,8307.25,8326.45,8236.65,8277.55,29.7,150621631,7020.91,0,0,0,0,1,0,0,4
15-Jan-15,8424.5,8527.1,8380.55,8494.15,-69.65,232138802,10725.62,0,1,0,0,0,0,0,1
16-Jan-15,8504.05,8530.75,8452.25,8513.8,-9.75,181365905,8690.54,0,0,0,1,0,0,0,3
19-Jan-15,8550.05,8570.95,8531.5,8550.7,-0.65,129346422,6292.59,0,0,0,1,0,0,0,3
20-Jan-15,8575.1,8707.9,8574.5,8695.6,-120.5,158713840,7838.19,0,1,0,0,0,0,0,1
21-Jan-15,8719.65,8741.85,8689.6,8729.5,-9.85,191651012,9735.99,0,0,0,1,0,0,0,3
22-Jan-15,8745.85,8774.15,8727,8761.4,-15.55,180912372,9025.95,0,0,0,1,0,0,0,3
23-Jan-15,8827.95,8866.4,8795.4,8835.6,-7.65,197124706,9716.57,0,0,0,1,0,0,0,3
27-Jan-15,8871.35,8925.05,8825.45,8910.5,-39.15,192010521,9988.36,0,0,1,0,0,0,0,2
28-Jan-15,8902.75,8985.05,8874.05,8914.3,-11.55,190805926,10313.46,0,0,0,1,0,0,0,3
29-Jan-15,8901.5,8966.65,8861.25,8952.35,-50.85,264245843,13427.54,0,1,0,0,0,0,0,1
30-Jan-15,8996.6,8996.6,8775.1,8808.9,187.7,275587957,12385.18,0,0,0,0,0,1,0,5
02-Feb-15,8802.5,8840.8,8751.1,8797.4,5.1,216556534,10430.34,0,0,0,1,0,0,0,3
03-Feb-15,8823.15,8837.3,8726.65,8756.55,66.6,208672175,9888.1,0,0,0,0,0,1,0,5
04-Feb-15,8789.15,8792.85,8704.4,8723.7,65.45,201252375,8707.82,0,0,0,0,0,1,0,5
05-Feb-15,8733.1,8838.45,8683.65,8711.7,21.4,179008853,9126.1,0,0,0,0,1,0,0,4
06-Feb-15,8696.85,8726.2,8645.55,8661.05,35.8,176554075,7912.1,0,0,0,0,1,0,0,4
09-Feb-15,8584.4,8605.55,8516.35,8526.35,58.05,151329604,6863.17,0,0,0,0,0,1,0,5
10-Feb-15,8478.1,8646.25,8470.5,8565.55,-87.45,202294693,9965.76,0,1,0,0,0,0,0,1
11-Feb-15,8603.3,8651.95,8593.65,8627.4,-24.1,166560867,7602.46,0,0,1,0,0,0,0,2
12-Feb-15,8676.95,8732.55,8599.25,8711.55,-34.6,163681352,7669.87,0,0,1,0,0,0,0,2
13-Feb-15,8741.5,8822.1,8729.65,8805.5,-64,228807812,10248.41,0,1,0,0,0,0,0,1
16-Feb-15,8831.4,8870.1,8793.4,8809.35,22.05,140637331,7047.32,0,0,0,0,1,0,0,4
18-Feb-15,8811.55,8894.3,8808.9,8869.1,-57.55,152152801,10153.74,0,1,0,0,0,0,0,1
19-Feb-15,8883.05,8913.45,8794.45,8895.3,-12.25,219867400,9794.26,0,0,0,1,0,0,0,3
20-Feb-15,8895.5,8899.95,8816.3,8833.6,61.9,203714864,8193.56,0,0,0,0,0,1,0,5
23-Feb-15,8856.85,8869,8736.1,8754.95,101.9,143932325,7171.05,0,0,0,0,0,1,0,5
24-Feb-15,8772.9,8800.5,8726.75,8762.1,10.8,154368611,7413.31,0,0,0,1,0,0,0,3
25-Feb-15,8801.9,8840.65,8751.4,8767.25,34.65,139406599,6986.78,0,0,0,0,1,0,0,4
26-Feb-15,8779,8786.05,8669.45,8683.85,95.15,224185492,10531.16,0,0,0,0,0,1,0,5
27-Feb-15,8729.5,8856.95,8717.45,8844.6,-115.1,257226273,11924.49,0,1,0,0,0,0,0,1
28-Feb-15,8913.05,8941.1,8751.35,8901.85,11.2,246453954,10064.41,0,0,0,1,0,0,0,3
02-Mar-15,8953.85,8972.35,8885.45,8956.75,-2.9,224772586,11525.5,0,0,0,1,0,0,0,3
03-Mar-15,8962.85,9008.4,8925.55,8996.25,-33.4,183251960,9033.61,0,0,1,0,0,0,0,2
04-Mar-15,9109.15,9119.2,8893.95,8922.65,186.5,256060375,12130.98,0,0,0,0,0,1,0,5
05-Mar-15,8929.4,8957.55,8849.35,8937.75,-8.35,165081476,8250.55,0,0,0,1,0,0,0,3
09-Mar-15,8891.15,8891.3,8740.45,8756.75,134.4,160332840,8132.43,0,0,0,0,0,1,0,5
10-Mar-15,8769.75,8778,8677.35,8712.05,57.7,168916337,8402.33,0,0,0,0,0,1,0,5
11-Mar-15,8728.75,8755.6,8682.35,8699.95,28.8,178053293,8259.67,0,0,0,0,1,0,0,4
12-Mar-15,8740.65,8787.2,8732.9,8776,-35.35,179337979,8184.46,0,0,1,0,0,0,0,2
13-Mar-15,8844.05,8849.75,8631.75,8647.75,196.3,184665971,8121.26,0,0,0,0,0,1,0,5
16-Mar-15,8656.75,8663.55,8612,8633.15,23.6,168438040,7559.94,0,0,0,0,1,0,0,4
17-Mar-15,8689.1,8742.55,8630.8,8723.3,-34.2,182504639,8086.26,0,0,1,0,0,0,0,2
18-Mar-15,8742.9,8747.25,8664,8685.9,57,161153533,8227.5,0,0,0,0,0,1,0,5
19-Mar-15,8749.45,8788.2,8614.65,8634.65,114.8,168628424,8460.35,0,0,0,0,0,1,0,5
20-Mar-15,8627.9,8627.9,8553,8570.9,57,179982752,8484.23,0,0,0,0,0,1,0,5
23-Mar-15,8591.55,8608.35,8540.55,8550.9,40.65,155425780,6195.45,0,0,0,0,1,0,0,4
24-Mar-15,8537.05,8627.75,8535.85,8542.95,-5.9,161465466,7913.26,0,0,0,1,0,0,0,3
25-Mar-15,8568.9,8573.75,8516.55,8530.8,38.1,165952155,8200.05,0,0,0,0,1,0,0,4
26-Mar-15,8474.95,8499.45,8325.35,8342.15,132.8,288758332,13667.31,0,0,0,0,0,1,0,5
27-Mar-15,8396,8413.2,8269.15,8341.4,54.6,198979321,9528.86,0,0,0,0,0,1,0,5
30-Mar-15,8390.95,8504.55,8380.75,8492.3,-101.35,142061290,6713.2,0,1,0,0,0,0,0,1
31-Mar-15,8527.6,8550.45,8454.15,8491,36.6,177059509,8108.36,0,0,0,0,1,0,0,4
01-Apr-15,8483.7,8603.4,8464.75,8586.25,-102.55,136312446,6863.03,0,1,0,0,0,0,0,1
06-Apr-15,8615.8,8667.55,8573.75,8659.9,-44.1,150877855,7633,0,1,0,0,0,0,0,1
07-Apr-15,8684.45,8693.6,8586.85,8660.3,24.15,141765381,7287.01,0,0,0,0,1,0,0,4
08-Apr-15,8698.95,8730.5,8679.8,8714.4,-15.45,149617725,7889.65,0,0,0,1,0,0,0,3
09-Apr-15,8756.2,8785.5,8682.45,8778.3,-22.1,158192905,8391.19,0,0,1,0,0,0,0,2
10-Apr-15,8774.35,8787.4,8733.6,8780.35,-6,141464357,7119.96,0,0,0,1,0,0,0,3
13-Apr-15,8801.75,8841.65,8762.1,8834,-32.25,122833397,6242.71,0,0,1,0,0,0,0,2
15-Apr-15,8844.75,8844.8,8722.4,8750.2,94.55,170458015,8908.26,0,0,0,0,0,1,0,5
16-Apr-15,8757.05,8760,8645.65,8706.7,50.35,149337173,8268.33,0,0,0,0,0,1,0,5
17-Apr-15,8698.05,8699.85,8596.7,8606,92.05,155474164,9134.37,0,0,0,0,0,1,0,5
20-Apr-15,8618.8,8619.95,8422.75,8448.1,170.7,154492312,8930.38,0,0,0,0,0,1,0,5
21-Apr-15,8416.1,8469.35,8352.7,8377.75,38.35,418959074,32873.45,0,0,0,0,1,0,0,4
22-Apr-15,8400.4,8449.95,8284.7,8429.7,-29.3,176926942,10002.48,0,0,1,0,0,0,0,2
23-Apr-15,8478.2,8504.95,8361.85,8398.3,79.9,169840748,9801.34,0,0,0,0,0,1,0,5
24-Apr-15,8405.7,8413.3,8273.35,8305.25,100.45,177843969,10984.24,0,0,0,0,0,1,0,5
27-Apr-15,8330.55,8334.45,8202.35,8213.8,116.75,174706337,10143.36,0,0,0,0,0,1,0,5
28-Apr-15,8215.55,8308,8185.15,8285.6,-70.05,183754628,9560.13,0,1,0,0,0,0,0,1
